DUID,MLF,REGIONID
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
GUTHNL1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
QBYNB1,0.9795,NSW1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
KINGASF1,0.9795,QLD1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,SA1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
GUTHNL1,0.9795,NSW1
QBYNB1,0.9795,NSW1
,0.9795,QLD1
,0.9795,QLD1
KINGASF1,0.9795,QLD1
,0.9795,SA1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
,0.9795,NSW1
GUTHNL1,0.9795,NSW1
QBYNB1,0.9795,NSW1
,0.9795,QLD1
,0.9795,QLD1
KINGASF1,0.9795,QLD1
,0.9795,SA1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9796,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLBWNHYD,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
GLENNCRK,0.9797,NSW1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_1,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
MPP_2,0.9797,QLD1
